issue_id,customer_id,issue_date,issue_type,resolution_time_hrs,resolved,Table1.city
21414,131,04-12-2023,No Signal,6,Yes,Kolkata
21415,88,14-05-2024,Slow Internet,19,Yes,Mumbai
21416,136,06-01-2023,No Signal,12,Yes,Chennai
21417,496,15-03-2024,Call Drop,64,Yes,Chennai
21418,374,10-11-2022,Call Drop,55,Yes,Mumbai
21419,39,28-01-2022,Call Drop,67,No,Bangalore
21420,18,04-06-2022,Call Drop,9,Yes,Delhi
21421,105,18-08-2022,Call Drop,6,Yes,Kolkata
21422,387,03-07-2023,No Signal,1,Yes,Bangalore
21423,146,06-01-2022,No Signal,42,Yes,Mumbai
21424,336,18-04-2023,Slow Internet,55,Yes,Bangalore
21425,224,14-11-2022,No Signal,49,No,Delhi
21426,117,13-08-2022,Slow Internet,30,Yes,Kolkata
21427,1,02-02-2022,Call Drop,35,Yes,Kolkata
21428,117,30-03-2022,No Signal,63,Yes,Kolkata
21429,384,30-11-2022,No Signal,22,Yes,Chennai
21430,26,09-02-2022,Call Drop,43,Yes,Bangalore
21431,436,12-11-2023,Call Drop,28,Yes,Delhi
21432,496,10-01-2023,Call Drop,18,Yes,Chennai
21433,12,25-10-2022,Slow Internet,32,Yes,Kolkata
21434,294,28-01-2023,Slow Internet,69,Yes,Hyderabad
21435,341,18-01-2022,No Signal,54,Yes,Bangalore
21436,169,11-06-2023,Call Drop,34,Yes,Chennai
21437,53,12-05-2022,No Signal,31,Yes,Mumbai
21438,269,17-10-2022,Call Drop,4,Yes,Chennai
21439,248,09-04-2024,Call Drop,14,Yes,Bangalore
21440,128,16-03-2024,Call Drop,15,Yes,Bangalore
21441,76,28-07-2022,Call Drop,60,Yes,Mumbai
21442,269,23-11-2022,Call Drop,20,Yes,Chennai
21443,146,18-05-2023,Slow Internet,20,Yes,Mumbai
21444,403,06-10-2022,No Signal,49,Yes,Delhi
21445,403,17-01-2023,Call Drop,68,Yes,Delhi
21446,499,27-02-2024,Slow Internet,18,Yes,Delhi
21447,454,05-11-2022,Slow Internet,24,Yes,Chennai
21448,48,16-06-2024,Call Drop,27,Yes,Chennai
21449,199,04-10-2022,Call Drop,33,Yes,Kolkata
21450,71,17-03-2022,Slow Internet,64,Yes,Hyderabad
21451,412,25-10-2022,Call Drop,25,Yes,Hyderabad
21452,92,04-04-2024,Slow Internet,69,Yes,Chennai
21453,403,13-01-2023,Call Drop,18,Yes,Delhi
21454,464,09-03-2023,Slow Internet,45,Yes,Delhi
21455,209,08-05-2024,Call Drop,20,No,Bangalore
21456,342,22-04-2022,Slow Internet,35,Yes,Hyderabad
21457,339,17-02-2024,No Signal,6,No,Bangalore
21458,48,13-03-2022,Call Drop,9,Yes,Chennai
21459,29,13-11-2022,Call Drop,52,No,Kolkata
21460,176,21-01-2022,Slow Internet,28,Yes,Chennai
21461,19,07-07-2022,Call Drop,19,Yes,Kolkata
21462,495,01-05-2022,No Signal,63,Yes,Mumbai
21463,355,08-12-2022,No Signal,7,Yes,Bangalore
21464,47,15-10-2023,Slow Internet,37,No,Hyderabad
21465,345,31-10-2022,Slow Internet,36,Yes,Kolkata
21466,60,23-03-2023,Call Drop,17,Yes,Hyderabad
21467,176,17-12-2023,Slow Internet,37,Yes,Chennai
21468,255,22-12-2023,No Signal,60,Yes,Delhi
21469,404,11-05-2023,No Signal,49,Yes,Hyderabad
21470,229,05-06-2023,Call Drop,56,Yes,Hyderabad
21471,147,04-07-2022,No Signal,34,Yes,Bangalore
21472,298,30-05-2024,Slow Internet,30,Yes,Mumbai
21473,333,06-06-2024,Call Drop,27,No,Bangalore
21474,239,18-03-2024,Call Drop,51,Yes,Hyderabad
21475,332,28-11-2022,Call Drop,9,Yes,Mumbai
21476,433,14-12-2023,Slow Internet,20,Yes,Chennai
21477,399,30-07-2023,Call Drop,47,Yes,Hyderabad
21478,188,16-12-2022,Call Drop,19,Yes,Delhi
21479,324,17-04-2024,No Signal,68,Yes,Delhi
21480,335,16-11-2022,No Signal,12,Yes,Kolkata
21481,209,21-06-2023,Call Drop,5,Yes,Bangalore
21482,411,16-02-2023,Slow Internet,69,Yes,Hyderabad
21483,75,05-06-2022,Slow Internet,25,No,Mumbai
21484,183,03-01-2024,Slow Internet,31,Yes,Hyderabad
21485,87,14-03-2024,Slow Internet,46,Yes,Hyderabad
21486,271,13-10-2023,No Signal,34,Yes,Kolkata
21487,180,17-06-2023,Slow Internet,41,Yes,Kolkata
21488,415,17-05-2023,Slow Internet,68,No,Delhi
21489,245,01-05-2023,Call Drop,38,Yes,Delhi
21490,346,03-06-2022,Slow Internet,46,No,Chennai
21491,7,09-03-2022,Slow Internet,69,No,Bangalore
21492,269,07-05-2023,Slow Internet,27,Yes,Chennai
21493,438,10-02-2022,Slow Internet,43,Yes,Hyderabad
21494,13,11-06-2023,No Signal,71,Yes,Kolkata
21495,500,01-03-2024,Call Drop,45,Yes,Mumbai
21496,404,18-06-2022,No Signal,18,Yes,Hyderabad
21497,226,08-10-2023,Call Drop,32,No,Chennai
21498,266,12-12-2023,Call Drop,2,Yes,Chennai
21499,242,20-01-2024,Call Drop,41,Yes,Hyderabad
21500,380,22-04-2022,Call Drop,20,Yes,Delhi
21501,180,08-04-2023,No Signal,58,Yes,Kolkata
21502,421,21-02-2022,Call Drop,38,Yes,Chennai
21503,180,11-10-2023,Slow Internet,1,Yes,Kolkata
21504,126,12-09-2022,Slow Internet,69,Yes,Chennai
21505,499,19-09-2023,Call Drop,54,Yes,Delhi
21506,283,07-06-2022,Slow Internet,14,Yes,Hyderabad
21507,418,27-10-2022,Slow Internet,25,Yes,Mumbai
21508,356,03-03-2023,Call Drop,9,Yes,Bangalore
21509,190,15-02-2024,Call Drop,61,Yes,Hyderabad
21510,16,16-05-2024,Call Drop,52,No,Bangalore
21511,315,03-11-2022,No Signal,8,Yes,Kolkata
21512,21,09-04-2022,Call Drop,16,Yes,Hyderabad
21513,16,01-05-2022,Call Drop,8,Yes,Bangalore
21514,465,25-08-2023,No Signal,23,Yes,Bangalore
21515,463,30-01-2022,Slow Internet,34,Yes,Delhi
21516,269,18-08-2022,No Signal,18,Yes,Chennai
21517,33,13-10-2023,Slow Internet,44,Yes,Kolkata
21518,182,11-09-2022,No Signal,15,Yes,Bangalore
21519,69,08-02-2023,Call Drop,15,Yes,Mumbai
21520,411,09-05-2023,No Signal,23,Yes,Hyderabad
21521,52,31-01-2022,Call Drop,65,Yes,Chennai
21522,65,11-06-2022,Slow Internet,71,No,Delhi
21523,300,08-03-2023,Call Drop,32,No,Mumbai
21524,414,05-06-2022,No Signal,32,Yes,Delhi
21525,407,19-11-2022,No Signal,33,Yes,Chennai
21526,335,21-09-2023,Slow Internet,43,Yes,Kolkata
21527,228,10-07-2022,Call Drop,13,Yes,Hyderabad
21528,467,25-06-2022,Slow Internet,9,Yes,Hyderabad
21529,222,01-06-2023,Call Drop,62,Yes,Bangalore
21530,272,24-04-2024,Call Drop,57,Yes,Chennai
21531,439,08-06-2023,Slow Internet,48,Yes,Chennai
21532,18,25-07-2023,Slow Internet,43,Yes,Delhi
21533,218,12-04-2024,Call Drop,67,Yes,Delhi
21534,273,30-03-2024,Slow Internet,32,Yes,Kolkata
21535,459,21-03-2024,Call Drop,60,Yes,Chennai
21536,308,01-02-2024,Slow Internet,1,Yes,Chennai
21537,173,05-12-2022,Slow Internet,57,Yes,Delhi
21538,56,28-08-2023,Slow Internet,69,Yes,Chennai
21539,349,15-11-2022,No Signal,69,No,Kolkata
21540,438,21-04-2022,Slow Internet,68,Yes,Hyderabad
21541,9,28-03-2024,No Signal,61,Yes,Bangalore
21542,497,29-05-2024,Call Drop,8,Yes,Kolkata
21543,401,17-03-2024,Call Drop,7,Yes,Chennai
21544,283,18-04-2023,Slow Internet,37,No,Hyderabad
21545,293,27-04-2024,No Signal,42,No,Chennai
21546,22,17-01-2022,Call Drop,32,Yes,Hyderabad
21547,72,08-08-2022,No Signal,17,Yes,Kolkata
21548,451,02-05-2023,No Signal,28,No,Delhi
21549,422,21-03-2024,Call Drop,70,Yes,Hyderabad
21550,355,01-11-2022,No Signal,48,No,Bangalore
21551,480,01-06-2023,No Signal,54,Yes,Hyderabad
21552,328,09-05-2022,Call Drop,42,Yes,Kolkata
21553,172,14-04-2024,Slow Internet,36,Yes,Chennai
21554,123,16-09-2023,Slow Internet,66,Yes,Bangalore
21555,91,24-01-2022,No Signal,31,Yes,Chennai
21556,224,25-06-2023,Slow Internet,65,Yes,Delhi
21557,292,12-05-2022,Call Drop,3,Yes,Delhi
21558,354,10-07-2023,Call Drop,13,Yes,Kolkata
21559,252,17-11-2022,Call Drop,31,Yes,Hyderabad
21560,409,12-05-2023,No Signal,29,Yes,Kolkata
21561,479,06-06-2024,Call Drop,57,Yes,Mumbai
21562,298,20-12-2023,No Signal,33,Yes,Mumbai
21563,367,17-01-2023,No Signal,53,Yes,Kolkata
21564,256,04-08-2022,Call Drop,10,Yes,Kolkata
21565,13,26-01-2024,Call Drop,63,Yes,Kolkata
21566,440,27-06-2023,No Signal,65,Yes,Mumbai
21567,335,17-02-2024,Call Drop,2,Yes,Kolkata
21568,118,11-01-2022,Slow Internet,2,Yes,Hyderabad
21569,435,23-03-2022,No Signal,69,Yes,Bangalore
21570,178,05-06-2022,No Signal,37,Yes,Chennai
21571,461,15-06-2022,Call Drop,2,Yes,Chennai
21572,308,27-07-2022,Call Drop,61,Yes,Chennai
21573,500,24-01-2022,No Signal,40,Yes,Mumbai
21574,161,17-03-2024,No Signal,63,Yes,Bangalore
21575,95,05-06-2024,No Signal,25,Yes,Mumbai
21576,409,22-11-2023,Call Drop,38,Yes,Kolkata
21577,368,28-11-2022,No Signal,37,Yes,Kolkata
21578,314,16-07-2023,Slow Internet,27,No,Chennai
21579,168,03-06-2023,Slow Internet,50,Yes,Delhi
21580,87,26-05-2023,Call Drop,34,Yes,Hyderabad
21581,422,04-09-2023,No Signal,44,No,Hyderabad
21582,3,16-08-2023,No Signal,4,Yes,Mumbai
21583,372,29-08-2022,Slow Internet,52,Yes,Chennai
21584,16,15-04-2024,No Signal,55,Yes,Bangalore
21585,130,30-06-2022,Call Drop,12,Yes,Kolkata
21586,23,20-10-2022,Call Drop,14,Yes,Kolkata
21587,98,24-03-2022,Call Drop,35,Yes,Chennai
21588,158,20-07-2023,No Signal,6,Yes,Kolkata
21589,239,31-03-2022,No Signal,47,No,Hyderabad
21590,10,15-03-2023,Slow Internet,23,Yes,Bangalore
21591,321,16-12-2023,Slow Internet,68,Yes,Hyderabad
21592,22,27-06-2023,Call Drop,65,Yes,Hyderabad
21593,308,12-07-2022,No Signal,59,No,Chennai
21594,367,03-05-2023,No Signal,9,No,Kolkata
21595,184,04-09-2023,Call Drop,58,Yes,Delhi
21596,417,15-12-2022,Call Drop,48,Yes,Bangalore
21597,217,30-03-2022,Slow Internet,63,Yes,Chennai
21598,214,03-05-2022,Slow Internet,9,Yes,Chennai
21599,336,09-01-2023,Call Drop,44,Yes,Bangalore
21600,158,16-02-2022,No Signal,46,No,Kolkata
21601,210,09-03-2023,Slow Internet,15,Yes,Kolkata
21602,408,26-05-2022,Call Drop,53,Yes,Chennai
21603,133,03-01-2022,No Signal,48,Yes,Kolkata
21604,53,14-06-2023,Call Drop,42,Yes,Mumbai
21605,229,10-11-2022,No Signal,17,Yes,Hyderabad
21606,183,23-11-2022,Slow Internet,35,Yes,Hyderabad
21607,23,22-03-2022,No Signal,31,Yes,Kolkata
21608,106,02-06-2022,No Signal,4,Yes,Bangalore
21609,91,06-02-2023,Call Drop,48,Yes,Chennai
21610,119,30-03-2024,No Signal,14,Yes,Kolkata
21611,460,03-05-2023,Slow Internet,25,Yes,Hyderabad
21612,138,21-03-2024,Call Drop,46,Yes,Delhi
21613,482,08-03-2022,Call Drop,48,Yes,Mumbai
21614,120,30-03-2022,Call Drop,40,Yes,Bangalore
21615,161,15-05-2022,Call Drop,50,Yes,Bangalore
21616,208,28-05-2024,Call Drop,7,Yes,Hyderabad
21617,349,21-07-2022,Call Drop,60,Yes,Kolkata
21618,318,04-03-2023,Call Drop,35,Yes,Delhi
21619,338,28-06-2022,Slow Internet,63,Yes,Delhi
21620,155,05-12-2022,Slow Internet,20,Yes,Mumbai
21621,263,20-03-2022,Call Drop,16,Yes,Chennai
21622,356,20-08-2023,No Signal,22,Yes,Bangalore
21623,155,17-06-2023,Call Drop,36,Yes,Mumbai
21624,330,13-01-2023,Call Drop,19,Yes,Mumbai
21625,394,14-06-2022,Call Drop,2,Yes,Delhi
21626,459,24-06-2023,No Signal,68,No,Chennai
21627,313,19-01-2024,Slow Internet,7,Yes,Chennai
21628,286,10-03-2024,No Signal,47,Yes,Chennai
21629,259,28-11-2023,No Signal,49,Yes,Chennai
21630,157,01-04-2024,No Signal,43,Yes,Chennai
21631,14,04-06-2022,No Signal,32,Yes,Mumbai
21632,77,03-05-2022,Call Drop,17,Yes,Delhi
21633,339,22-08-2023,Slow Internet,14,Yes,Bangalore
21634,409,21-07-2022,No Signal,32,Yes,Kolkata
21635,394,09-02-2022,Slow Internet,60,Yes,Delhi
21636,335,18-06-2022,Call Drop,60,Yes,Kolkata
21637,220,11-03-2022,Call Drop,52,Yes,Bangalore
21638,232,02-03-2024,Slow Internet,66,Yes,Mumbai
21639,433,26-11-2022,Call Drop,4,Yes,Chennai
21640,294,16-03-2023,Slow Internet,63,Yes,Hyderabad
21641,455,03-02-2023,No Signal,33,Yes,Delhi
21642,142,08-05-2023,Call Drop,1,No,Kolkata
21643,251,20-12-2022,Call Drop,64,Yes,Kolkata
21644,414,24-11-2022,Slow Internet,37,Yes,Delhi
21645,296,13-05-2023,Call Drop,70,Yes,Hyderabad
21646,140,23-02-2023,No Signal,7,Yes,Delhi
21647,476,18-05-2023,Call Drop,24,Yes,Bangalore
21648,498,23-06-2023,Call Drop,68,Yes,Delhi
21649,142,11-12-2022,Call Drop,55,Yes,Kolkata
21650,129,05-10-2023,Slow Internet,3,Yes,Bangalore
21651,324,28-02-2024,No Signal,23,No,Delhi
21652,305,12-01-2023,No Signal,36,Yes,Chennai
21653,18,22-10-2022,Call Drop,57,Yes,Delhi
21654,243,15-10-2022,Call Drop,48,Yes,Hyderabad
21655,164,11-09-2022,Slow Internet,13,Yes,Chennai
21656,320,10-03-2023,No Signal,61,Yes,Hyderabad
21657,96,16-05-2023,Call Drop,24,Yes,Hyderabad
21658,28,26-03-2022,No Signal,43,Yes,Delhi
21659,476,05-06-2023,Call Drop,33,Yes,Bangalore
21660,230,16-07-2023,Call Drop,24,Yes,Chennai
21661,416,28-05-2023,Slow Internet,22,Yes,Bangalore
21662,456,31-05-2023,No Signal,52,Yes,Kolkata
21663,25,31-05-2023,No Signal,6,Yes,Delhi
21664,175,12-05-2023,Call Drop,19,Yes,Kolkata
21665,404,25-08-2023,Call Drop,29,Yes,Hyderabad
21666,161,11-06-2022,Slow Internet,64,Yes,Bangalore
21667,30,29-10-2023,Call Drop,14,Yes,Hyderabad
21668,165,11-06-2023,No Signal,30,Yes,Mumbai
21669,208,31-12-2022,Slow Internet,71,Yes,Hyderabad
21670,437,28-06-2023,No Signal,21,Yes,Hyderabad
21671,473,01-03-2023,Slow Internet,65,Yes,Delhi
21672,102,29-07-2023,No Signal,4,Yes,Delhi
21673,373,30-12-2022,Call Drop,46,Yes,Bangalore
21674,106,18-04-2022,No Signal,8,Yes,Bangalore
21675,330,14-01-2022,No Signal,18,Yes,Mumbai
21676,69,23-01-2022,Slow Internet,60,Yes,Mumbai
21677,8,15-09-2023,No Signal,45,Yes,Mumbai
21678,123,17-11-2022,Call Drop,31,Yes,Bangalore
21679,353,25-05-2023,Slow Internet,28,Yes,Delhi
21680,101,03-11-2023,Slow Internet,64,Yes,Mumbai
21681,1,10-02-2022,No Signal,37,Yes,Kolkata
21682,351,04-03-2024,Slow Internet,67,Yes,Bangalore
21683,7,31-10-2022,Call Drop,68,No,Bangalore
21684,318,18-10-2023,No Signal,35,Yes,Delhi
21685,111,19-02-2023,Call Drop,36,Yes,Mumbai
21686,343,26-03-2023,No Signal,57,Yes,Delhi
21687,186,10-03-2024,No Signal,70,Yes,Hyderabad
21688,216,29-01-2023,Slow Internet,4,Yes,Chennai
21689,462,27-10-2023,Slow Internet,49,Yes,Hyderabad
21690,343,17-08-2023,Slow Internet,39,Yes,Delhi
21691,123,31-12-2022,No Signal,18,Yes,Bangalore
21692,201,08-01-2024,Slow Internet,60,Yes,Bangalore
21693,8,05-03-2023,Call Drop,10,Yes,Mumbai
21694,64,01-06-2022,Slow Internet,23,Yes,Bangalore
21695,136,16-09-2022,Call Drop,68,Yes,Chennai
21696,387,09-04-2024,Slow Internet,59,Yes,Bangalore
21697,383,14-08-2023,No Signal,7,Yes,Kolkata
21698,186,08-12-2023,Slow Internet,13,Yes,Hyderabad
21699,127,11-08-2022,Call Drop,3,Yes,Delhi
21700,416,23-09-2022,Call Drop,40,Yes,Bangalore
21701,372,18-08-2022,Slow Internet,11,Yes,Chennai
21702,452,15-03-2023,Call Drop,51,Yes,Delhi
21703,49,30-05-2022,No Signal,23,Yes,Chennai
21704,166,02-04-2023,Slow Internet,32,Yes,Delhi
21705,386,16-05-2022,Call Drop,41,Yes,Chennai
21706,127,27-09-2023,Slow Internet,42,Yes,Delhi
21707,393,19-05-2024,Slow Internet,38,Yes,Kolkata
21708,302,03-02-2023,Slow Internet,67,Yes,Kolkata
21709,321,14-09-2023,Slow Internet,42,Yes,Hyderabad
21710,177,23-05-2022,Slow Internet,43,Yes,Kolkata
21711,203,11-03-2022,No Signal,33,No,Mumbai
21712,157,23-02-2022,Slow Internet,37,Yes,Chennai
21713,346,23-04-2024,No Signal,57,Yes,Chennai
21714,219,07-02-2023,Slow Internet,64,Yes,Bangalore
21715,486,06-07-2023,Call Drop,64,Yes,Chennai
21716,285,10-12-2023,Slow Internet,60,Yes,Hyderabad
21717,289,27-01-2022,Slow Internet,52,No,Hyderabad
21718,28,21-04-2024,Call Drop,68,No,Delhi
21719,351,26-10-2022,No Signal,27,Yes,Bangalore
21720,83,23-11-2023,No Signal,59,Yes,Bangalore
21721,112,12-07-2023,No Signal,19,No,Chennai
21722,154,16-10-2023,No Signal,3,Yes,Chennai
21723,370,16-11-2022,Call Drop,39,Yes,Kolkata
21724,29,21-03-2023,No Signal,66,Yes,Kolkata
21725,395,08-04-2022,No Signal,56,Yes,Delhi
21726,489,06-05-2022,No Signal,6,Yes,Chennai
21727,480,27-02-2022,No Signal,28,Yes,Hyderabad
21728,213,26-06-2022,No Signal,48,Yes,Hyderabad
21729,102,20-12-2023,Slow Internet,48,Yes,Delhi
21730,418,12-10-2022,Slow Internet,67,Yes,Mumbai
21731,360,28-10-2023,No Signal,54,Yes,Hyderabad
21732,214,27-01-2022,Call Drop,16,Yes,Chennai
21733,304,27-03-2023,Call Drop,35,Yes,Delhi
21734,155,19-11-2022,Slow Internet,30,Yes,Mumbai
21735,380,06-11-2023,Call Drop,48,Yes,Delhi
21736,200,07-09-2022,Slow Internet,69,No,Delhi
21737,168,01-12-2023,No Signal,8,Yes,Delhi
21738,238,05-01-2023,No Signal,51,Yes,Mumbai
21739,159,25-04-2024,Call Drop,10,Yes,Delhi
21740,193,31-03-2022,Call Drop,28,Yes,Bangalore
21741,167,11-05-2022,Call Drop,36,Yes,Bangalore
21742,226,20-03-2024,No Signal,60,Yes,Chennai
21743,367,09-06-2023,No Signal,10,Yes,Kolkata
21744,251,29-01-2022,Call Drop,14,Yes,Kolkata
21745,280,16-02-2024,Call Drop,63,Yes,Chennai
21746,476,28-06-2023,Call Drop,47,Yes,Bangalore
21747,498,24-10-2023,Call Drop,69,Yes,Delhi
21748,452,27-03-2022,Slow Internet,56,Yes,Delhi
21749,466,27-02-2022,Call Drop,6,Yes,Kolkata
21750,221,26-02-2022,Call Drop,19,Yes,Bangalore
21751,23,29-01-2023,Slow Internet,52,Yes,Kolkata
21752,485,25-01-2022,Slow Internet,62,Yes,Delhi
21753,189,09-07-2022,Slow Internet,49,Yes,Delhi
21754,411,17-03-2022,Slow Internet,11,Yes,Hyderabad
21755,272,06-01-2023,Call Drop,46,Yes,Chennai
21756,429,17-06-2024,No Signal,69,Yes,Hyderabad
21757,27,30-04-2024,No Signal,45,Yes,Delhi
21758,457,07-01-2024,No Signal,58,Yes,Delhi
21759,389,21-05-2023,No Signal,32,Yes,Bangalore
21760,443,02-07-2022,No Signal,10,Yes,Delhi
21761,456,03-06-2022,No Signal,13,No,Kolkata
21762,210,26-09-2022,Slow Internet,13,Yes,Kolkata
21763,35,05-10-2022,Slow Internet,36,Yes,Chennai
21764,198,06-12-2022,No Signal,19,Yes,Kolkata
21765,491,24-05-2024,Call Drop,7,Yes,Hyderabad
21766,471,23-01-2022,Call Drop,15,Yes,Hyderabad
21767,174,08-03-2023,No Signal,46,Yes,Mumbai
21768,218,10-06-2023,Call Drop,48,Yes,Delhi
21769,56,29-08-2023,Slow Internet,66,Yes,Chennai
21770,383,09-12-2022,Slow Internet,4,Yes,Kolkata
21771,499,28-05-2024,Call Drop,3,Yes,Delhi
21772,487,21-02-2022,No Signal,3,Yes,Bangalore
21773,152,05-12-2022,Slow Internet,69,Yes,Bangalore
21774,394,10-02-2022,Call Drop,28,Yes,Delhi
21775,463,07-11-2023,Call Drop,23,Yes,Delhi
21776,38,02-06-2023,Slow Internet,30,Yes,Mumbai
21777,468,11-02-2023,Slow Internet,62,Yes,Mumbai
21778,477,18-05-2022,No Signal,51,Yes,Delhi
21779,198,09-04-2022,Call Drop,41,No,Kolkata
21780,432,07-12-2022,No Signal,64,Yes,Mumbai
21781,9,06-01-2024,Slow Internet,43,Yes,Bangalore
21782,499,12-11-2022,Call Drop,58,Yes,Delhi
21783,178,26-06-2023,Slow Internet,59,Yes,Chennai
21784,325,13-08-2022,Slow Internet,40,Yes,Kolkata
21785,176,17-04-2024,Slow Internet,46,Yes,Chennai
21786,423,18-09-2022,No Signal,62,No,Bangalore
21787,467,04-09-2022,Slow Internet,49,Yes,Hyderabad
21788,261,20-03-2022,No Signal,23,Yes,Mumbai
21789,84,28-11-2023,Slow Internet,44,Yes,Delhi
21790,139,21-03-2024,Slow Internet,44,Yes,Chennai
21791,242,23-11-2023,Call Drop,19,Yes,Hyderabad
21792,316,18-04-2023,Slow Internet,44,Yes,Hyderabad
21793,155,18-03-2022,Call Drop,11,No,Mumbai
21794,221,19-09-2022,Call Drop,60,Yes,Bangalore
21795,135,11-01-2024,No Signal,38,Yes,Chennai
21796,188,02-01-2022,Call Drop,3,Yes,Delhi
21797,178,17-01-2022,Call Drop,16,Yes,Chennai
21798,67,10-12-2022,Slow Internet,9,Yes,Hyderabad
21799,69,12-01-2022,Slow Internet,41,Yes,Mumbai
21800,439,25-11-2023,No Signal,38,Yes,Chennai
21801,77,25-04-2024,Call Drop,69,Yes,Delhi
21802,400,07-01-2022,Call Drop,65,Yes,Mumbai
21803,374,03-09-2022,No Signal,35,Yes,Mumbai
21804,12,06-06-2022,Slow Internet,35,Yes,Kolkata
21805,487,23-06-2022,Call Drop,48,Yes,Bangalore
21806,283,02-05-2023,No Signal,8,Yes,Hyderabad
21807,246,20-04-2024,Slow Internet,27,Yes,Bangalore
21808,237,25-04-2024,No Signal,9,Yes,Chennai
21809,252,24-11-2023,No Signal,30,Yes,Hyderabad
21810,417,08-10-2022,Call Drop,14,Yes,Bangalore
21811,207,05-11-2022,Slow Internet,23,Yes,Mumbai
21812,341,25-08-2022,Call Drop,29,Yes,Bangalore
21813,108,06-06-2022,Call Drop,26,Yes,Delhi
21814,209,08-09-2022,Slow Internet,15,Yes,Bangalore
21815,311,09-08-2022,Slow Internet,67,Yes,Chennai
21816,308,04-12-2022,Slow Internet,16,Yes,Chennai
21817,293,11-08-2022,Call Drop,13,No,Chennai
21818,113,30-07-2022,Slow Internet,24,Yes,Kolkata
21819,376,03-12-2022,Slow Internet,62,Yes,Hyderabad
21820,15,14-05-2022,Slow Internet,57,Yes,Delhi
21821,340,23-04-2024,No Signal,36,Yes,Kolkata
21822,83,10-02-2024,Slow Internet,60,Yes,Bangalore
21823,65,10-05-2023,Call Drop,22,Yes,Delhi
21824,452,01-07-2023,No Signal,3,Yes,Delhi
21825,3,02-07-2022,Call Drop,36,Yes,Mumbai
21826,456,25-03-2024,No Signal,36,Yes,Kolkata
21827,361,10-06-2022,Slow Internet,10,Yes,Chennai
21828,236,28-08-2023,No Signal,21,No,Kolkata
21829,389,22-01-2023,Call Drop,49,Yes,Bangalore
21830,393,16-07-2022,No Signal,9,Yes,Kolkata
21831,129,06-04-2024,Slow Internet,52,Yes,Bangalore
21832,247,19-12-2023,Slow Internet,48,No,Chennai
21833,235,29-04-2023,Call Drop,60,Yes,Kolkata
21834,30,17-05-2023,No Signal,50,Yes,Hyderabad
21835,71,04-05-2023,Call Drop,39,Yes,Hyderabad
21836,470,18-12-2022,Call Drop,16,Yes,Hyderabad
21837,148,14-06-2023,Call Drop,28,Yes,Kolkata
21838,93,22-08-2022,Slow Internet,6,Yes,Bangalore
21839,283,12-06-2024,No Signal,61,Yes,Hyderabad
21840,217,24-04-2024,Slow Internet,6,No,Chennai
21841,238,01-08-2023,Slow Internet,66,Yes,Mumbai
21842,227,26-01-2024,Slow Internet,40,Yes,Bangalore
21843,219,13-02-2023,No Signal,71,Yes,Bangalore
21844,319,03-10-2022,Slow Internet,62,Yes,Chennai
21845,459,12-12-2023,Slow Internet,28,Yes,Chennai
21846,337,04-04-2023,Slow Internet,47,Yes,Mumbai
21847,31,29-03-2023,No Signal,9,Yes,Chennai
21848,466,17-02-2023,No Signal,52,Yes,Kolkata
21849,403,18-01-2022,Call Drop,15,Yes,Delhi
21850,114,13-03-2022,Slow Internet,34,Yes,Mumbai
21851,102,29-10-2023,Slow Internet,20,Yes,Delhi
21852,93,13-01-2023,No Signal,60,Yes,Bangalore
21853,207,13-11-2023,No Signal,58,Yes,Mumbai
21854,446,13-04-2024,Slow Internet,67,Yes,Kolkata
21855,391,21-12-2022,Call Drop,2,Yes,Chennai
21856,229,04-03-2024,Call Drop,50,Yes,Hyderabad
21857,421,31-05-2022,Slow Internet,14,Yes,Chennai
21858,71,18-09-2022,Call Drop,56,Yes,Hyderabad
21859,342,21-03-2022,Call Drop,69,Yes,Hyderabad
21860,460,16-04-2022,Slow Internet,44,Yes,Hyderabad
21861,136,07-06-2023,Call Drop,46,Yes,Chennai
21862,441,07-02-2023,No Signal,6,Yes,Kolkata
21863,466,21-12-2023,Slow Internet,8,Yes,Kolkata
21864,284,10-05-2022,No Signal,39,Yes,Chennai
21865,338,20-06-2022,Slow Internet,44,Yes,Delhi
21866,351,10-02-2023,No Signal,27,Yes,Bangalore
21867,17,02-02-2022,Call Drop,16,No,Bangalore
21868,215,20-06-2023,No Signal,39,Yes,Bangalore
21869,395,16-07-2022,No Signal,1,Yes,Delhi
21870,399,15-02-2022,No Signal,51,Yes,Hyderabad
21871,414,01-10-2022,No Signal,63,Yes,Delhi
21872,244,13-01-2024,No Signal,33,Yes,Bangalore
21873,95,13-05-2022,Slow Internet,50,Yes,Mumbai
21874,121,21-09-2022,No Signal,54,Yes,Chennai
21875,6,20-08-2023,No Signal,27,Yes,Bangalore
21876,268,02-01-2023,Slow Internet,19,Yes,Bangalore
21877,87,04-04-2024,Slow Internet,28,Yes,Hyderabad
21878,189,05-01-2022,Call Drop,23,Yes,Delhi
21879,103,26-09-2022,No Signal,64,Yes,Delhi
21880,104,30-04-2024,No Signal,39,Yes,Kolkata
21881,420,03-01-2024,Call Drop,49,Yes,Delhi
21882,291,07-12-2023,No Signal,59,Yes,Mumbai
21883,67,25-02-2023,Call Drop,20,Yes,Hyderabad
21884,106,12-12-2022,Slow Internet,61,Yes,Bangalore
